asset_id,source_path,type,category,import_status,used_in_scene,replacement_strategy,note
sactx-2-1024x1024-ETC2-Last Cutscene-0b9afae6,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-2-1024x1024-ETC2-NatureIcon-ef0906eb,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-2-2048x2048-ASTC 6x6-FinalCutsceneAtlas-60fc8b84,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-2-2048x2048-ASTC 6x6-IconsAtlas-3a6b22df,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-3-1024x1024-ASTC 6x6-PorttraitsAtlas-654b6714,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-3-1024x1024-ETC2-Cutscene-e466b7b1,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-3-1024x1024-ETC2-Cutscene2-5245b35d,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-3-1024x1024-ETC2-Last Cutscene-0b9afae6,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-3-1024x1024-ETC2-NatureIcon-ef0906eb,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-3-2048x2048-ASTC 6x6-FinalCutsceneAtlas-60fc8b84,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-3-2048x2048-ASTC 6x6-IconsAtlas-3a6b22df,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-3-512x1024-ASTC 6x6-WorldMapAtlas-d06db27e,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-4-1024x1024-ETC2-Cutscene-e466b7b1,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-4-1024x1024-ETC2-Cutscene2-5245b35d,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-4-1024x1024-ETC2-Last Cutscene-0b9afae6,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-4-1024x512-ETC2-NatureIcon-ef0906eb,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-4-2048x2048-ASTC 6x6-FinalCutsceneAtlas-60fc8b84,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-4-2048x2048-ASTC 6x6-IconsAtlas-3a6b22df,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-4-512x1024-ASTC 6x6-WorldMapAtlas-d06db27e,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-5-1024x1024-ETC2-Cutscene-e466b7b1,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-5-1024x1024-ETC2-Cutscene2-5245b35d,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-5-1024x512-ETC2-NatureIcon-ef0906eb,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-5-2048x2048-ASTC 6x6-FinalCutsceneAtlas-60fc8b84,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-5-2048x2048-ASTC 6x6-IconsAtlas-3a6b22df,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-5-512x256-ASTC 6x6-WorldMapAtlas-d06db27e,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-6-1024x1024-ETC2-Cutscene-e466b7b1,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-6-1024x1024-ETC2-Cutscene2-5245b35d,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-6-1024x512-ETC2-NatureIcon-ef0906eb,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-6-2048x2048-ASTC 6x6-FinalCutsceneAtlas-60fc8b84,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-6-2048x2048-ASTC 6x6-IconsAtlas-3a6b22df,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-7-1024x1024-ETC2-Cutscene-e466b7b1,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-7-1024x1024-ETC2-NatureIcon-ef0906eb,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-7-2048x2048-ASTC 6x6-FinalCutsceneAtlas-60fc8b84,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-7-2048x2048-ASTC 6x6-IconsAtlas-3a6b22df,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-8-1024x1024-ETC2-Cutscene-e466b7b1,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-8-1024x1024-ETC2-NatureIcon-ef0906eb,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-8-2048x2048-ASTC 6x6-FinalCutsceneAtlas-60fc8b84,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-9-1024x1024-ETC2-Cutscene-e466b7b1,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-9-1024x1024-ETC2-NatureIcon-ef0906eb,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sactx-9-2048x2048-ASTC 6x6-FinalCutsceneAtlas-60fc8b84,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
Seagull_COL_1k,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
SearchTex,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
ShadowTexture,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
shard,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
shield1,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
shield2,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
Ship 1 Hand,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sickle,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
skin,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
skirt,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
skull,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
skullHAT,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
skullHAT2,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sleep,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
smokeTest,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
snowSheet,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
snowtree 1,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
snowtree 2,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
snowtree 3,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
solarARMOUR,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
solarHELMET,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
SolarShieldSprite,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
solarSWORD,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
SPEAR Flaming,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
SPEAR,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
speechBox,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
Spider_COL_1k,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
spikedCLUB,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
spirit,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
Splash Screen Unity Logo,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
Square,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
steel,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
steelARMOUR,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
steelHELMET,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
stockPile,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
StreamLine,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
string,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
SunBeam_Particles,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sunburst,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
SunsetFadeIn,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sunStone,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
Swond Fin,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sword 2,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
SWORD,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sword1,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
sword2,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
Sword_GEM,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
tail 1,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
tail,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
Tex_fx_explosion_set,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
tex_vfx-ult_particle_sprite_droplet,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
tex_vfx-ult_particle_sprite_fire,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
tex_vfx-ult_particle_sprite_fire3,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
tex_vfx-ult_particle_sprite_halo2,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
tex_vfx-ult_particle_sprite_kh_twinkle-blurred,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
tex_vfx-ult_particle_sprite_point-blurred-large,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
tex_vfx-ult_particle_sprite_point,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
tex_vfx-ult_particle_sprite_ray,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
tex_vfx-ult_particle_sprite_shard,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
tex_vfx-ult_particle_sprite_shockwave,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
tex_vfx-ult_particle_sprite_wisp,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
tex_vfx-ult_particle_sprite_wisp2,D:\Tinh\The Bonfire 2 Uncharted Shores_191.5.6_APKPure.xapk_Decompiler.com\resources\com.xigmaGames.thebonfire2.apk\assets\bin\Data\data.unity3d,Texture2D,Decoded,EXTRACTED,TownScene,UseReal,
